Date,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close,Nifty_Volume,VIX_Close,USDINR_Close
2019-11-11,11879.2001953125,11932.650390625,11853.9501953125,11913.4501953125,549000.0,16.25,71.37650299072266
2019-11-12,11879.2001953125,11932.650390625,11853.9501953125,11913.4501953125,549000.0,16.25,71.5739974975586
2019-11-13,11908.2998046875,11946.7998046875,11823.2001953125,11840.4501953125,659000.0,16.459999084472656,71.77999877929688
2019-11-14,11858.75,11895.650390625,11802.650390625,11872.099609375,559500.0,15.649999618530273,72.1415023803711
2019-11-15,11904.2001953125,11973.650390625,11879.25,11895.4501953125,580200.0,15.029999732971191,71.95580291748047
2019-11-18,11915.150390625,11946.2001953125,11867.599609375,11884.5,514400.0,15.760000228881836,71.70580291748047
2019-11-19,11919.4501953125,11958.849609375,11881.75,11940.099609375,613900.0,15.40999984741211,71.93509674072266
2019-11-20,12004.75,12038.599609375,11966.0498046875,11999.099609375,646700.0,15.15999984741211,71.85099792480469
2019-11-21,12025.650390625,12028.2001953125,11956.900390625,11968.400390625,557700.0,14.979999542236328,71.76820373535156
2019-11-22,11967.2998046875,11968.099609375,11883.5,11914.400390625,486800.0,14.869999885559082,71.7405014038086
2019-11-25,11922.4501953125,12084.5,11919.75,12073.75,534300.0,15.0,71.78260040283203
2019-11-26,12110.2001953125,12132.4501953125,12006.349609375,12037.7001953125,1201300.0,14.84000015258789,71.67949676513672
2019-11-27,12068.5,12114.900390625,12055.150390625,12100.7001953125,584200.0,14.619999885559082,71.42839813232422
2019-11-28,12132.099609375,12158.7998046875,12099.9501953125,12151.150390625,620500.0,13.989999771118164,71.22810363769531
2019-11-29,12146.2001953125,12147.400390625,12017.400390625,12056.0498046875,804400.0,13.899999618530273,71.54740142822266
2019-12-02,12137.0498046875,12137.150390625,12023.7001953125,12048.2001953125,720900.0,14.199999809265137,71.7229995727539
2019-12-03,12067.650390625,12068.599609375,11956.400390625,11994.2001953125,605800.0,14.5600004196167,71.625
2019-12-04,11969.9501953125,12054.7001953125,11935.2998046875,12043.2001953125,747200.0,13.319999694824219,71.95999908447266
2019-12-05,12071.25,12081.2001953125,11998.75,12018.400390625,562200.0,14.3100004196167,71.4801025390625
2019-12-06,12047.349609375,12057.0498046875,11888.849609375,11921.5,609200.0,13.640000343322754,71.38500213623047
2019-12-09,11939.099609375,11981.9501953125,11888.0498046875,11937.5,599100.0,14.600000381469727,71.28679656982422
2019-12-10,11950.5,11953.2001953125,11844.7001953125,11856.7998046875,650200.0,14.289999961853027,70.96019744873047
2019-12-11,11867.349609375,11923.2001953125,11832.2998046875,11910.150390625,997700.0,13.380000114440918,71.01000213623047
2019-12-12,11944.2998046875,12005.5,11934.0,11971.7998046875,752600.0,13.350000381469727,70.72930145263672
2019-12-13,12026.400390625,12098.849609375,12023.599609375,12086.7001953125,597700.0,13.300000190734863,70.55989837646484
2019-12-16,12131.349609375,12134.650390625,12046.2998046875,12053.9501953125,437700.0,13.420000076293945,70.68900299072266
2019-12-17,12082.4501953125,12182.75,12070.349609375,12165.0,499600.0,12.520000457763672,70.92050170898438
2019-12-18,12197.0,12237.7001953125,12163.4501953125,12221.650390625,518900.0,12.34000015258789,71.21499633789062
2019-12-19,12223.400390625,12268.349609375,12191.150390625,12259.7001953125,623100.0,12.119999885559082,70.98989868164062
2019-12-20,12266.4501953125,12293.900390625,12252.75,12271.7998046875,810700.0,12.329999923706055,71.22270202636719
2019-12-23,12235.4501953125,12287.150390625,12213.25,12262.75,604800.0,11.960000038146973,71.02400207519531
2019-12-24,12269.25,12283.7001953125,12202.099609375,12214.5498046875,470300.0,11.630000114440918,71.21070098876953
2019-12-25,12269.25,12283.7001953125,12202.099609375,12214.5498046875,470300.0,11.630000114440918,71.45999908447266
2019-12-26,12211.849609375,12221.5498046875,12118.849609375,12126.5498046875,520300.0,11.119999885559082,71.54000091552734
2019-12-27,12172.900390625,12258.4501953125,12157.900390625,12245.7998046875,383800.0,10.529999732971191,71.30030059814453
2019-12-30,12274.900390625,12286.4501953125,12213.7998046875,12255.849609375,411100.0,11.010000228881836,71.31300354003906
2019-12-31,12247.099609375,12247.099609375,12151.7998046875,12168.4501953125,426900.0,11.670000076293945,71.31099700927734
2020-01-01,12202.150390625,12222.2001953125,12165.2998046875,12182.5,304100.0,11.670000076293945,71.27580261230469
2020-01-02,12198.5498046875,12289.900390625,12195.25,12282.2001953125,407700.0,11.489999771118164,71.0250015258789
2020-01-03,12261.099609375,12265.599609375,12191.349609375,12226.650390625,428800.0,12.699999809265137,71.41500091552734
2020-01-06,12170.599609375,12179.099609375,11974.2001953125,11993.0498046875,396500.0,14.779999732971191,71.73100280761719
2020-01-07,12079.099609375,12152.150390625,12005.349609375,12052.9501953125,447800.0,14.609999656677246,71.78700256347656
2020-01-08,11939.099609375,12044.9501953125,11929.599609375,12025.349609375,446000.0,15.640000343322754,72.16000366210938
2020-01-09,12153.150390625,12224.0498046875,12132.5498046875,12215.900390625,477500.0,14.0,71.41190338134766
2020-01-10,12271.0,12311.2001953125,12213.2001953125,12256.7998046875,660600.0,14.079999923706055,71.19429779052734
2020-01-13,12296.7001953125,12337.75,12285.7998046875,12329.5498046875,501000.0,14.279999732971191,70.9530029296875
2020-01-14,12333.099609375,12374.25,12308.7001953125,12362.2998046875,616300.0,13.90999984741211,70.71890258789062
2020-01-15,12349.400390625,12355.150390625,12278.75,12343.2998046875,684400.0,14.119999885559082,70.84510040283203
2020-01-16,12347.099609375,12389.0498046875,12315.7998046875,12355.5,395700.0,14.180000305175781,70.71800231933594
2020-01-17,12328.400390625,12385.4501953125,12321.400390625,12352.349609375,502100.0,14.130000114440918,70.94560241699219
2020-01-20,12430.5,12430.5,12216.900390625,12224.5498046875,491600.0,15.40999984741211,71.03469848632812
2020-01-21,12195.2998046875,12230.0498046875,12162.2998046875,12169.849609375,400.0,15.859999656677246,71.03099822998047
2020-01-22,12218.349609375,12225.0498046875,12087.900390625,12106.900390625,500.0,16.360000610351562,71.16999816894531
2020-01-23,12123.75,12189.0,12094.099609375,12180.349609375,867700.0,15.859999656677246,71.0781021118164
2020-01-24,12174.5498046875,12272.150390625,12149.650390625,12248.25,593200.0,15.5600004196167,71.32099914550781
2020-01-27,12197.099609375,12216.599609375,12107.0,12119.0,441200.0,17.18000030517578,71.32499694824219
2020-01-28,12148.099609375,12163.5498046875,12024.5,12055.7998046875,478500.0,17.299999237060547,71.44000244140625
2020-01-29,12114.900390625,12169.599609375,12103.7998046875,12129.5,514400.0,16.5,71.23040008544922
2020-01-30,12147.75,12150.2998046875,12010.599609375,12035.7998046875,538100.0,16.799999237060547,71.30000305175781
2020-01-31,12100.400390625,12103.5498046875,11945.849609375,11962.099609375,771300.0,17.3700008392334,71.63999938964844
2020-02-03,11627.4501953125,11749.849609375,11614.5,11707.900390625,669800.0,15.779999732971191,71.49649810791016
2020-02-04,11786.25,11986.150390625,11783.400390625,11979.650390625,560400.0,14.380000114440918,71.31410217285156
2020-02-05,12005.849609375,12098.150390625,11953.349609375,12089.150390625,758000.0,14.170000076293945,71.0999984741211
2020-02-06,12120.0,12160.599609375,12084.650390625,12137.9501953125,565100.0,13.779999732971191,71.18000030517578
2020-02-07,12151.150390625,12154.7001953125,12073.9501953125,12098.349609375,473500.0,13.75,71.47000122070312
2020-02-10,12102.349609375,12103.5498046875,11990.75,12031.5,524700.0,14.210000038146973,71.5155029296875
2020-02-11,12108.400390625,12172.2998046875,12099.0,12107.900390625,480000.0,13.880000114440918,71.27999877929688
2020-02-12,12151.0,12231.75,12144.2998046875,12201.2001953125,411700.0,13.619999885559082,71.27529907226562
2020-02-13,12219.5498046875,12225.650390625,12139.7998046875,12174.650390625,501200.0,13.369999885559082,71.29620361328125
2020-02-14,12190.150390625,12246.7001953125,12091.2001953125,12113.4501953125,622800.0,13.619999885559082,71.26850128173828
2020-02-17,12131.7998046875,12159.599609375,12037.0,12045.7998046875,0.0,14.420000076293945,71.51480102539062
2020-02-18,12028.25,12030.75,11908.0498046875,11992.5,676900.0,14.510000228881836,71.34919738769531
2020-02-19,12090.599609375,12134.7001953125,12042.099609375,12125.900390625,513600.0,14.020000457763672,71.57499694824219
2020-02-20,12119.0,12152.0,12071.4501953125,12080.849609375,502600.0,13.699999809265137,71.82749938964844
2020-02-21,12119.0,12152.0,12071.4501953125,12080.849609375,502600.0,13.699999809265137,72.11000061035156
2020-02-24,12012.5498046875,12012.5498046875,11813.400390625,11829.400390625,490800.0,17.0,71.88680267333984
2020-02-25,11877.5,11883.0498046875,11779.900390625,11797.900390625,461000.0,16.899999618530273,72.04669952392578
2020-02-26,11738.5498046875,11783.25,11639.599609375,11678.5,567600.0,18.260000228881836,71.87000274658203
2020-02-27,11661.25,11663.849609375,11536.7001953125,11633.2998046875,608600.0,17.770000457763672,71.66339874267578
2020-02-28,11382.0,11384.7998046875,11175.0498046875,11201.75,809900.0,23.239999771118164,71.93000030517578
2020-03-02,11387.349609375,11433.0,11036.25,11132.75,680800.0,25.200000762939453,72.1500015258789
2020-03-03,11217.5498046875,11342.25,11152.5498046875,11303.2998046875,696500.0,24.540000915527344,72.82499694824219
2020-03-04,11351.349609375,11356.599609375,11082.150390625,11251.0,797700.0,24.229999542236328,73.34200286865234
2020-03-05,11306.0498046875,11389.5,11244.599609375,11269.0,1352500.0,23.25,74.0425033569336
2020-03-06,10942.650390625,11035.099609375,10827.400390625,10989.4501953125,1811000.0,25.639999389648438,73.8551025390625
2020-03-09,10742.0498046875,10751.5498046875,10294.4501953125,10451.4501953125,1565500.0,30.799999237060547,73.99530029296875
2020-03-10,10742.0498046875,10751.5498046875,10294.4501953125,10451.4501953125,1565500.0,30.799999237060547,74.40599822998047
2020-03-11,10334.2998046875,10545.099609375,10334.0,10458.400390625,1218500.0,31.559999465942383,74.20500183105469
2020-03-12,10039.9501953125,10040.75,9508.0,9590.150390625,1343500.0,41.15999984741211,74.76000213623047
2020-03-13,9107.599609375,10159.400390625,8555.150390625,9955.2001953125,1388000.0,51.470001220703125,75.30000305175781
2020-03-16,9587.7998046875,9602.2001953125,9165.099609375,9197.400390625,897700.0,58.880001068115234,73.90399932861328
2020-03-17,9285.400390625,9403.7998046875,8915.599609375,8967.0498046875,935600.0,62.93000030517578,75.15499877929688
2020-03-18,9088.4501953125,9127.5498046875,8407.0498046875,8468.7998046875,1516600.0,63.959999084472656,74.01239776611328
2020-03-19,8063.2998046875,8575.4501953125,7832.5498046875,8263.4501953125,925700.0,72.19999694824219,74.98200225830078
2020-03-20,8284.4501953125,8883.0,8178.2001953125,8745.4501953125,1071500.0,67.0999984741211,75.15969848632812
2020-03-23,7945.7001953125,8159.25,7583.60009765625,7610.25,653500.0,71.98999786376953,75.62210083007812
2020-03-24,7848.2998046875,8036.9501953125,7511.10009765625,7801.0498046875,738400.0,83.61000061035156,76.50599670410156
2020-03-25,7735.14990234375,8376.75,7714.75,8317.849609375,736900.0,77.62999725341797,77.26000213623047
2020-03-26,8451.0,8749.0498046875,8304.900390625,8641.4501953125,865600.0,71.52999877929688,75.84549713134766
2020-03-27,8949.099609375,9038.900390625,8522.900390625,8660.25,801500.0,70.38999938964844,74.72560119628906
2020-03-30,8385.9501953125,8576.0,8244.0,8281.099609375,593300.0,71.88999938964844,75.46499633789062
2020-03-31,8529.349609375,8678.2998046875,8358.0,8597.75,712700.0,64.41000366210938,75.4000015258789
2020-04-01,8584.099609375,8588.099609375,8198.349609375,8253.7998046875,506300.0,60.04999923706055,75.32499694824219
2020-04-02,8584.099609375,8588.099609375,8198.349609375,8253.7998046875,506300.0,60.04999923706055,77.56999969482422
2020-04-03,8356.5498046875,8356.5498046875,8055.7998046875,8083.7998046875,697000.0,55.29999923706055,77.13999938964844
2020-04-06,8356.5498046875,8356.5498046875,8055.7998046875,8083.7998046875,697000.0,55.29999923706055,76.2300033569336
2020-04-07,8446.2998046875,8819.400390625,8360.9501953125,8792.2001953125,814200.0,51.79999923706055,75.96489715576172
2020-04-08,8688.900390625,9131.7001953125,8653.900390625,8748.75,896500.0,52.2400016784668,76.66000366210938
2020-04-09,8973.0498046875,9128.349609375,8904.5498046875,9111.900390625,742100.0,49.75,75.95899963378906
2020-04-10,8973.0498046875,9128.349609375,8904.5498046875,9111.900390625,742100.0,49.75,76.6500015258789
2020-04-13,9103.9501953125,9112.0498046875,8912.400390625,8993.849609375,644000.0,51.459999084472656,76.16649627685547
2020-04-14,9103.9501953125,9112.0498046875,8912.400390625,8993.849609375,644000.0,51.459999084472656,76.91000366210938
2020-04-15,9196.400390625,9261.2001953125,8874.099609375,8925.2998046875,879100.0,49.7400016784668,75.93099975585938
2020-04-16,8851.25,9053.75,8821.900390625,8992.7998046875,719400.0,46.099998474121094,77.2125015258789
2020-04-17,9323.4501953125,9324.0,9091.349609375,9266.75,684200.0,42.59000015258789,77.56999969482422
2020-04-20,9390.2001953125,9390.849609375,9230.7998046875,9261.849609375,726400.0,43.459999084472656,76.55999755859375
2020-04-21,9016.9501953125,9044.400390625,8909.400390625,8981.4501953125,655100.0,45.20000076293945,77.20999908447266
2020-04-22,9026.75,9209.75,8946.25,9187.2998046875,734400.0,42.81999969482422,76.96939849853516
2020-04-23,9232.349609375,9343.599609375,9170.150390625,9313.900390625,666700.0,39.22999954223633,76.4000015258789
2020-04-24,9163.900390625,9296.900390625,9141.2998046875,9154.400390625,659400.0,39.119998931884766,76.42250061035156
2020-04-27,9259.7001953125,9377.099609375,9250.349609375,9282.2998046875,512800.0,38.040000915527344,76.27149963378906
2020-04-28,9389.7998046875,9404.400390625,9260.0,9380.900390625,614500.0,35.349998474121094,76.1863021850586
2020-04-29,9408.599609375,9599.849609375,9392.349609375,9553.349609375,653000.0,33.84000015258789,76.46499633789062
2020-04-30,9753.5,9889.0498046875,9731.5,9859.900390625,931200.0,33.9900016784668,75.25849914550781
2020-05-01,9753.5,9889.0498046875,9731.5,9859.900390625,931200.0,33.9900016784668,75.72000122070312
2020-05-04,9533.5,9533.5,9266.9501953125,9293.5,687500.0,43.66999816894531,75.60050201416016
2020-05-05,9429.400390625,9450.900390625,9190.75,9205.599609375,725200.0,43.61000061035156,75.8499984741211
2020-05-06,9226.7998046875,9346.900390625,9116.5,9270.900390625,722200.0,41.25,76.16999816894531
2020-05-07,9234.0498046875,9277.849609375,9175.900390625,9199.0498046875,708700.0,39.93000030517578,76.15129852294922
2020-05-08,9376.9501953125,9382.650390625,9238.2001953125,9251.5,609100.0,38.40999984741211,76.08000183105469
2020-05-11,9348.150390625,9439.900390625,9219.9501953125,9239.2001953125,704600.0,38.040000915527344,75.5250015258789
2020-05-12,9168.849609375,9240.849609375,9043.9501953125,9196.5498046875,805500.0,38.209999084472656,76.30999755859375
2020-05-13,9584.2001953125,9584.5,9351.099609375,9383.5498046875,846400.0,38.84000015258789,75.68000030517578
2020-05-14,9213.9501953125,9281.099609375,9119.75,9142.75,602600.0,38.18000030517578,75.42620086669922
2020-05-15,9182.400390625,9182.400390625,9050.0,9136.849609375,575900.0,38.02000045776367,75.48500061035156
2020-05-18,9158.2998046875,9158.2998046875,8806.75,8823.25,773000.0,40.91999816894531,75.81999969482422
2020-05-19,8961.7001953125,9030.349609375,8855.2998046875,8879.099609375,762200.0,39.45000076293945,75.60009765625
2020-05-20,8889.150390625,9093.7998046875,8875.349609375,9066.5498046875,622300.0,35.810001373291016,76.0
2020-05-21,9079.4501953125,9178.5498046875,9056.099609375,9106.25,631500.0,32.9900016784668,75.77999877929688
2020-05-22,9067.900390625,9149.599609375,8968.5498046875,9039.25,675800.0,32.380001068115234,75.625
2020-05-25,9067.900390625,9149.599609375,8968.5498046875,9039.25,675800.0,32.380001068115234,75.98500061035156
2020-05-26,9099.75,9161.650390625,8996.650390625,9029.0498046875,655000.0,31.469999313354492,76.11000061035156
2020-05-27,9082.2001953125,9334.0,9004.25,9314.9501953125,763500.0,31.270000457763672,75.81999969482422
2020-05-28,9364.9501953125,9511.25,9336.5,9490.099609375,837900.0,30.020000457763672,76.12999725341797
2020-05-29,9422.2001953125,9598.849609375,9376.900390625,9580.2998046875,967000.0,30.219999313354492,75.95999908447266
2020-06-01,9726.849609375,9931.599609375,9706.9501953125,9826.150390625,794200.0,30.739999771118164,75.51319885253906
2020-06-02,9880.849609375,9995.599609375,9824.0498046875,9979.099609375,770200.0,30.1200008392334,75.7300033569336
2020-06-03,10108.2998046875,10176.2001953125,10035.5498046875,10061.5498046875,794700.0,30.040000915527344,75.06580352783203
2020-06-04,10054.25,10123.849609375,9944.25,10029.099609375,775100.0,29.690000534057617,75.54499816894531
2020-06-05,10093.7998046875,10177.7998046875,10040.75,10142.150390625,987100.0,28.68000030517578,75.49089813232422
2020-06-08,10326.75,10328.5,10120.25,10167.4501953125,936500.0,29.649999618530273,75.5177001953125
2020-06-09,10181.150390625,10291.150390625,10021.4501953125,10046.650390625,754200.0,30.209999084472656,75.625
2020-06-10,10072.599609375,10148.75,10036.849609375,10116.150390625,632400.0,29.440000534057617,75.50980377197266
2020-06-11,10094.099609375,10112.0498046875,9885.0498046875,9902.0,715500.0,29.65999984741211,75.875
2020-06-12,9544.9501953125,9996.0498046875,9544.349609375,9972.900390625,796300.0,30.81999969482422,76.38999938964844
2020-06-15,9919.349609375,9943.349609375,9726.349609375,9813.7001953125,716100.0,32.58000183105469,75.95680236816406
2020-06-16,10014.7998046875,10046.150390625,9728.5,9914.0,899900.0,32.970001220703125,75.97799682617188
2020-06-17,9876.7001953125,10003.599609375,9833.7998046875,9881.150390625,685400.0,33.349998474121094,76.65499877929688
2020-06-18,9863.25,10111.2001953125,9845.0498046875,10091.650390625,622900.0,31.459999084472656,76.55000305175781
2020-06-19,10119.0,10272.400390625,10072.650390625,10244.400390625,892100.0,29.969999313354492,76.40039825439453
2020-06-22,10318.75,10393.650390625,10277.599609375,10311.2001953125,685400.0,30.459999084472656,76.2520980834961
2020-06-23,10347.9501953125,10484.7001953125,10301.75,10471.0,669200.0,29.34000015258789,75.78980255126953
2020-06-24,10529.25,10553.150390625,10281.9501953125,10305.2998046875,854800.0,29.579999923706055,75.60780334472656
2020-06-25,10235.5498046875,10361.7998046875,10194.5,10288.900390625,994200.0,29.729999542236328,75.97000122070312
2020-06-26,10378.900390625,10409.849609375,10311.25,10383.0,671900.0,28.739999771118164,75.53980255126953
2020-06-29,10311.9501953125,10337.9501953125,10223.599609375,10312.400390625,574500.0,28.90999984741211,75.61979675292969
2020-06-30,10382.599609375,10401.0498046875,10267.349609375,10302.099609375,556200.0,29.1200008392334,75.69999694824219
2020-07-01,10323.7998046875,10447.0498046875,10299.599609375,10430.0498046875,573600.0,28.1200008392334,75.75
2020-07-02,10493.0498046875,10598.2001953125,10485.5498046875,10551.7001953125,597400.0,26.510000228881836,75.45490264892578
2020-07-03,10614.9501953125,10631.2998046875,10562.650390625,10607.349609375,525200.0,25.770000457763672,74.72100067138672
2020-07-06,10723.849609375,10811.400390625,10695.099609375,10763.650390625,571200.0,25.200000762939453,74.6792984008789
2020-07-07,10802.849609375,10813.7998046875,10689.7001953125,10799.650390625,636800.0,25.100000381469727,74.60759735107422
2020-07-08,10818.650390625,10847.849609375,10676.5498046875,10705.75,767900.0,26.100000381469727,75.125
2020-07-09,10755.5498046875,10836.849609375,10733.0,10813.4501953125,618700.0,24.90999984741211,74.93990325927734
2020-07-10,10764.099609375,10819.400390625,10713.0,10768.0498046875,590700.0,24.940000534057617,75.33999633789062
2020-07-13,10851.849609375,10894.0498046875,10756.0498046875,10802.7001953125,554100.0,25.25,75.15850067138672
2020-07-14,10750.849609375,10755.650390625,10562.900390625,10607.349609375,532400.0,26.639999389648438,75.44999694824219
2020-07-15,10701.0,10827.4501953125,10577.75,10618.2001953125,715900.0,26.290000915527344,75.57499694824219
2020-07-16,10706.2001953125,10755.2998046875,10595.2001953125,10739.9501953125,694400.0,25.360000610351562,75.1249008178711
2020-07-17,10752.0,10933.4501953125,10749.650390625,10901.7001953125,676900.0,24.15999984741211,75.17449951171875
2020-07-20,10999.4501953125,11037.900390625,10953.0,11022.2001953125,554300.0,24.709999084472656,74.89730072021484
2020-07-21,11126.099609375,11179.5498046875,11113.25,11162.25,772000.0,24.43000030517578,74.98999786376953
2020-07-22,11231.2001953125,11238.099609375,11056.5498046875,11132.599609375,765100.0,24.889999389648438,74.7699966430664
2020-07-23,11135.0,11239.7998046875,11103.150390625,11215.4501953125,621600.0,24.639999389648438,74.81999969482422
2020-07-24,11149.9501953125,11225.400390625,11090.2998046875,11194.150390625,678900.0,24.540000915527344,74.80729675292969
2020-07-27,11225.0,11225.0,11087.849609375,11131.7998046875,588100.0,25.020000457763672,74.75980377197266
2020-07-28,11154.099609375,11317.75,11151.400390625,11300.5498046875,683900.0,23.639999389648438,75.0
2020-07-29,11276.900390625,11341.400390625,11149.75,11202.849609375,600700.0,24.110000610351562,75.08999633789062
2020-07-30,11254.2998046875,11299.9501953125,11084.9501953125,11102.150390625,677800.0,24.729999542236328,74.8311996459961
2020-07-31,11139.5,11150.400390625,11026.650390625,11073.4501953125,642600.0,24.190000534057617,74.98999786376953
2020-08-03,11057.5498046875,11058.0498046875,10882.25,10891.599609375,680900.0,25.190000534057617,74.91780090332031
2020-08-04,10946.650390625,11112.25,10908.099609375,11095.25,625700.0,23.81999969482422,75.33000183105469
2020-08-05,11155.75,11225.650390625,11064.0498046875,11101.650390625,667600.0,23.56999969482422,75.25
2020-08-06,11185.7001953125,11256.7998046875,11127.2998046875,11200.150390625,600400.0,23.149999618530273,74.8822021484375
2020-08-07,11186.650390625,11231.900390625,11142.0498046875,11214.0498046875,452600.0,22.579999923706055,74.8998031616211
2020-08-10,11270.25,11337.2998046875,11238.0,11270.150390625,492000.0,22.510000228881836,75.0248031616211
2020-08-11,11322.25,11373.599609375,11299.150390625,11322.5,586100.0,21.360000610351562,75.0999984741211
2020-08-12,11289.0,11322.0,11242.650390625,11308.400390625,609900.0,20.850000381469727,74.9000015258789
2020-08-13,11334.849609375,11359.2998046875,11269.9501953125,11300.4501953125,562400.0,20.56999969482422,74.77210235595703
2020-08-14,11353.2998046875,11366.25,11111.4501953125,11178.400390625,645100.0,21.670000076293945,75.02999877929688
2020-08-17,11248.900390625,11267.099609375,11144.5,11247.099609375,634000.0,21.309999465942383,74.90280151367188
2020-08-18,11259.7998046875,11401.7001953125,11253.150390625,11385.349609375,579200.0,20.43000030517578,75.0
2020-08-19,11452.150390625,11460.349609375,11394.099609375,11408.400390625,626200.0,19.959999084472656,74.79499816894531
2020-08-20,11317.4501953125,11361.4501953125,11289.7998046875,11312.2001953125,791600.0,20.6200008392334,74.966796875
2020-08-21,11409.650390625,11418.5,11362.2001953125,11371.599609375,668700.0,19.940000534057617,74.9999008178711
2020-08-24,11412.0,11497.25,11410.650390625,11466.4501953125,532900.0,19.229999542236328,74.92179870605469
2020-08-25,11513.099609375,11525.900390625,11423.349609375,11472.25,638200.0,19.31999969482422,74.4000015258789
2020-08-26,11512.849609375,11561.75,11461.849609375,11549.599609375,743400.0,19.299999237060547,74.45249938964844
2020-08-27,11609.2998046875,11617.349609375,11540.599609375,11559.25,719800.0,18.899999618530273,74.24009704589844
2020-08-28,11602.9501953125,11686.0498046875,11589.400390625,11647.599609375,807000.0,18.350000381469727,73.77449798583984
2020-08-31,11777.5498046875,11794.25,11325.849609375,11387.5,1371800.0,22.84000015258789,73.12830352783203
2020-09-01,11464.2998046875,11553.5498046875,11366.900390625,11470.25,783800.0,21.799999237060547,73.66999816894531
2020-09-02,11478.5498046875,11554.75,11430.400390625,11535.0,593500.0,21.110000610351562,73.2699966430664
2020-09-03,11566.2001953125,11584.9501953125,11507.650390625,11527.4501953125,607100.0,20.5,73.24849700927734
2020-09-04,11354.400390625,11452.0498046875,11303.650390625,11333.849609375,681300.0,22.149999618530273,73.4478988647461
2020-09-07,11359.599609375,11381.150390625,11251.7001953125,11355.0498046875,560300.0,22.010000228881836,73.29029846191406
2020-09-08,11378.5498046875,11437.25,11290.4501953125,11317.349609375,572200.0,22.719999313354492,73.6500015258789
2020-09-09,11218.599609375,11298.150390625,11185.150390625,11278.0,728900.0,22.229999542236328,73.78679656982422
2020-09-10,11363.2998046875,11464.0498046875,11327.400390625,11449.25,679400.0,21.260000228881836,73.55000305175781
2020-09-11,11447.7998046875,11493.5,11419.900390625,11464.4501953125,554800.0,20.709999084472656,73.52729797363281
2020-09-14,11540.150390625,11568.900390625,11383.5498046875,11440.0498046875,642300.0,21.190000534057617,73.47859954833984
2020-09-15,11487.2001953125,11535.9501953125,11442.25,11521.7998046875,506700.0,20.600000381469727,73.61499786376953
2020-09-16,11538.4501953125,11618.099609375,11516.75,11604.5498046875,527800.0,19.65999984741211,73.80000305175781
2020-09-17,11539.400390625,11587.2001953125,11498.5,11516.099609375,0.0,20.100000381469727,73.55069732666016
2020-09-18,11584.099609375,11584.099609375,11446.099609375,11504.9501953125,764200.0,20.049999237060547,73.58360290527344
2020-09-21,11503.7998046875,11535.25,11218.5,11250.5498046875,602900.0,22.190000534057617,73.53479766845703
2020-09-22,11301.75,11302.2001953125,11084.650390625,11153.650390625,672200.0,21.40999984741211,73.57980346679688
2020-09-23,11258.75,11259.5498046875,11024.400390625,11131.849609375,714900.0,20.989999771118164,73.50299835205078
2020-09-24,11011.0,11015.2998046875,10790.2001953125,10805.5498046875,706100.0,23.510000228881836,73.77839660644531
2020-09-25,10910.400390625,11072.599609375,10854.849609375,11050.25,559600.0,20.68000030517578,73.68240356445312
2020-09-28,11140.849609375,11239.349609375,11099.849609375,11227.5498046875,472800.0,19.56999969482422,73.69930267333984
2020-09-29,11288.599609375,11305.400390625,11181.0,11222.400390625,498300.0,19.770000457763672,73.9749984741211
2020-09-30,11244.4501953125,11295.400390625,11184.5498046875,11247.5498046875,499300.0,19.530000686645508,73.84500122070312
2020-10-01,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,447700.0,18.350000381469727,73.70500183105469
2020-10-02,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,447700.0,18.350000381469727,73.21700286865234
2020-10-05,11487.7998046875,11578.0498046875,11452.2998046875,11503.349609375,530600.0,19.700000762939453,73.32240295410156
2020-10-06,11603.4501953125,11680.2998046875,11564.2998046875,11662.400390625,561400.0,19.639999389648438,73.1082992553711
2020-10-07,11679.25,11763.0498046875,11629.349609375,11738.849609375,513400.0,20.059999465942383,73.81500244140625
2020-10-08,11835.400390625,11905.7001953125,11791.150390625,11834.599609375,608800.0,20.3799991607666,73.5425033569336
2020-10-09,11852.0498046875,11938.599609375,11805.2001953125,11914.2001953125,611100.0,20.3799991607666,73.28050231933594
2020-10-12,11973.5498046875,12022.0498046875,11867.2001953125,11930.9501953125,522600.0,21.1299991607666,73.01480102539062
2020-10-13,11934.650390625,11988.2001953125,11888.900390625,11934.5,458300.0,20.719999313354492,73.35079956054688
2020-10-14,11917.400390625,11997.2001953125,11822.150390625,11971.0498046875,569200.0,20.209999084472656,73.62000274658203
2020-10-15,12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,608900.0,22.059999465942383,73.29620361328125
2020-10-16,11727.400390625,11789.75,11667.849609375,11762.4501953125,555800.0,21.649999618530273,73.37100219726562
2020-10-19,11879.2001953125,11898.25,11820.400390625,11873.0498046875,541400.0,21.81999969482422,73.44380187988281
2020-10-20,11861.0,11949.25,11837.25,11896.7998046875,453600.0,22.690000534057617,73.57499694824219
2020-10-21,11958.5498046875,12018.650390625,11775.75,11937.650390625,623700.0,22.920000076293945,73.64749908447266
2020-10-22,11890.0,11939.5498046875,11823.4501953125,11896.4501953125,544900.0,22.639999389648438,73.6812973022461
2020-10-23,11957.900390625,11974.5498046875,11908.75,11930.349609375,502300.0,21.829999923706055,73.72000122070312
